id,posthistorytypeid,postid,creationdate,userid
262559,2,78748,1386299570,24712
190124,5,59589,1369118393,6929
349204,5,102892,1403348748,19762
175778,3,55551,1365449463,24087
132325,1,41906,1352084206,10069
282520,5,83584,1391378058,13902
219948,2,66944,1376030315,21054
356755,2,106353,1404891064,41988
29665,2,10657,1305093341,4402
361914,5,108251,1405543839,32036
101670,5,32007,1341963894,12511
249639,1,74549,1383550157,32290
278782,1,83232,1390539328,26471
354748,5,105717,1404455410,49458
229854,24,69353,1378438363,-2
178058,2,56205,1366046594,10558
222882,2,67720,1376866838,3330
259558,1,77923,1385593038,35375
246643,1,73764,1382678776,1036
222628,3,67659,1376767686,29257
101791,10,32094,1341994553,919
70306,4,22954,1329367507,88
293946,1,87963,1393392894,10675
340244,2,101081,1401838598,46268
60744,25,19902,1324362259,-2
323333,2,95884,1398873144,17179
145498,1,46327,1356003542,13519
285812,3,85865,1391819453,38217
309266,2,91964,1396214212,41696
140275,5,44874,1354419454,12141
154700,3,48811,1359463621,7419
197655,3,61600,1371047607,26352
33456,2,11839,1307803984,4325
114022,3,35356,1346290002,12603
290426,1,87095,1392739532,2719
255804,1,76923,1384776991,34974
47677,2,16113,1317103533,5862
277604,5,80257,1390267134,32036
32339,5,11499,1307033310,1583
137408,4,44070,1353433776,3826
360935,4,107953,1405375122,52024
236086,2,70983,1380061159,2676
133524,5,41837,1352138474,16506
38988,2,13483,1311611708,30
108463,5,33796,1344470902,10849
225024,2,68285,1377408827,13837
317482,2,94203,1397754143,24498
384230,2,114610,1410074420,24587
362889,2,108531,1405759566,40357
268466,5,80430,1387800839,26338
376709,5,112502,1408445400,18163
336431,2,100284,1401219627,46282
115209,2,35649,1346709291,5738
197054,4,61414,1370927786,88
371760,5,111125,1407423067,7071
285158,3,85690,1391696308,183
343657,1,102728,1402319020,47988
124579,5,38968,1349715714,9394
148029,5,46990,1357299945,1764
168710,5,52775,1363714406,22263
138530,5,44372,1353863147,805
379339,5,113249,1409018636,29342
161505,4,50686,1361609240,13047
61702,3,20330,1325070923,8086
194258,1,60734,1370229075,26439
63779,2,20951,1326299984,183
277735,5,82924,1390297077,8580
256918,24,41192,1385005762,-2
89767,25,28431,1337300091,-2
142358,5,45474,1355024603,930
218411,5,66606,1375703445,8451
347132,5,103144,1402982187,35264
362150,5,108294,1405582952,805
156285,2,49257,1359982713,20460
52507,5,17588,1319625597,6552
255690,1,76889,1384760779,34766
353500,5,105452,1404210382,88
247133,1,73870,1382848021,-2
25687,5,9441,1302517278,4116
97175,2,30863,1340246521,7734
284252,5,83610,1391511888,7290
1594,16,739,1280187716,0
82327,3,26485,1334439161,10619
153770,2,48552,1359130161,2669
333602,3,99494,1400624358,12492
198051,2,61702,1371126815,26871
316457,2,93917,1397560286,7828
184367,2,58079,1367606073,25223
311948,2,92669,1396702029,24808
346824,1,103602,1402922744,48239
192971,1,60407,1369859752,26289
243925,3,73065,1381986310,31614
31412,1,11233,1306295460,4559
173361,2,54849,1364771128,21361
334609,2,99789,1400800754,30478
231479,2,69761,1378883177,1219
149998,24,47498,1357880068,-2
222879,2,67719,1376864895,1466
244766,1,73272,1382219406,12329
134966,3,43366,1352644040,7795
13270,4,5207,1291695111,88
369100,5,110311,1406898796,22311
91320,2,29147,1337927423,0
113353,5,35176,1346056372,13091
122493,2,38374,1349058986,11032
250611,2,74817,1383762424,32433
376478,1,112438,1408414272,32175
279619,1,83446,1390780956,7616
240384,5,72038,1381097148,28903
146305,5,46517,1356434991,11867
143987,2,45933,1355478934,8927
20981,2,7943,1299437889,319
375777,5,112203,1408289533,54013
237659,3,71385,1380428598,30843
335494,1,100019,1401012957,42212
215119,5,65754,1374915269,930
209444,6,52217,1373860227,183
276878,1,82700,1390064652,11467
103824,5,32616,1342719515,2795
88528,2,28364,1336820467,10496
384080,2,114571,1410023548,805
113829,25,35265,1346191237,-2
316518,3,93933,1397567964,1513
112394,5,34926,1345691394,11032
329012,3,97480,1399948525,45406
240385,2,72106,1381097334,17017
266002,4,79710,1387070467,805
265189,24,79472,1386837241,-2
107870,2,33799,1344259604,13112
179713,25,56681,1366448046,-2
86809,2,27863,1336231234,11005
94454,3,30091,1339151767,11475
101733,2,32099,1341980549,7397
303525,3,90494,1395146439,42171
242176,2,72583,1381492854,7071
137231,1,44023,1353390100,17025
291413,1,87347,1392897898,40628
228120,24,68961,1378102200,-2
194119,2,60693,1370203591,159
323611,3,95965,1398931893,44787
124822,5,39043,1349782828,11456
374319,1,111828,1407978509,54065
217123,5,66292,1375359840,17130
34345,2,12097,1308467446,4637
130035,2,41271,1351249976,9146
294506,1,88115,1393470516,-2
169838,3,53085,1364028840,22429
360836,5,107938,1405348549,36922
86511,1,27768,1336115033,10416
190186,1,59651,1369128903,25207
36825,1,12853,1310232654,2164
239675,5,25531,1380883491,7290
74461,4,24221,1331055942,7972
215017,5,65744,1374899163,6029
147018,3,46711,1356851304,12329
108625,3,34008,1344506845,13187
289994,5,86976,1392682823,32036
136990,4,43950,1353322227,7290
158858,1,49978,1360814217,20837
192905,2,60388,1369839172,13047
45605,4,15487,1315881636,88
160496,5,50414,1361348752,9572
295026,3,88232,1393537001,41062
154492,1,48752,1359404472,20209
224114,1,68070,1377152421,10598
156348,3,49272,1360006909,20463
11648,3,4609,1289935150,2025
332303,1,99125,1400350557,9162
176538,2,55786,1365614312,14741
300157,3,89614,1394520599,41710
39090,5,13510,1311676440,1381
61398,5,20227,1324813136,930
306606,2,91276,1395720030,1934
150018,5,47494,1357884329,18569
151565,25,47931,1358388175,-2
156137,5,49058,1359936991,20085
326990,2,96964,1399544754,8849
386439,1,115280,1410510847,54966
213091,5,65245,1374549610,21030
367442,3,109846,1406615849,20866
308521,5,91786,1396035869,805
275121,2,82256,1389683040,37306
254804,3,76665,1384501943,34855
146560,36,46608,1356588914,0
98180,2,31126,1340683755,12207
300464,2,89701,1394580548,41764
176267,25,55691,1365562429,-2
139769,5,44756,1354249247,686
332950,2,99306,1400500422,6633
129214,2,41033,1350974774,2485
344977,5,4626,1402536217,603
281195,2,83877,1391069103,21720
174930,1,55302,1365197206,18192
285712,1,85840,1391785274,21278
210900,5,64683,1374114256,8207
312114,10,92661,1396757966,686
337578,3,100613,1401432059,46446
320406,2,95048,1398322760,16663
88064,24,28210,1336659463,-2
192095,3,60162,1369664478,3693
323261,2,95863,1398863779,44751
140656,2,45009,1354522023,16989
217599,1,66413,1375478880,28766
304455,5,90591,1395302208,25936
104448,2,32822,1342770476,12814
93373,5,29767,1338782413,8507
129032,24,40915,1350909849,-2
108479,3,33969,1344477352,13175
88683,2,28406,1336890381,11272
137850,2,44209,1353575939,13525
227138,1,68784,1377847763,29727
375999,3,112303,1408337799,53099
321026,2,95238,1398430834,5836
217549,2,66398,1375456168,98
14309,2,5646,1292803172,2116
324415,4,96196,1399086064,88
334936,5,99873,1400851442,41138
341293,2,101374,1401989682,46827
163527,5,51278,1362363976,19879
270888,4,81098,1388720134,2116
253591,5,76339,1384245046,8451
259467,5,77879,1385559489,35398
240772,5,72159,1381170351,2116
381603,5,113919,1409507251,805
264241,5,79201,1386655350,22047
369882,5,110104,1407110547,53099
137194,5,43994,1353379043,9162
292659,1,87623,1393191375,40784
211439,3,64825,1374209442,28211
299992,1,89563,1394497909,31661
207495,2,63909,1373441023,27840
383521,2,114430,1409884559,805
326547,2,96833,1399468732,4253
359303,2,107505,1404990164,49599
93900,2,29919,1338970272,11179
199164,5,61948,1371458273,25973
313961,3,93229,1397047493,29386
355459,3,105987,1404650388,46925
202986,2,62851,1372411440,27400
52033,4,17439,1319326711,88
341346,2,101390,1402001766,32036
300993,1,89845,1394664611,175
351869,3,105016,1403842694,31420
336365,5,100127,1401203072,805
1736,16,814,1280219213,0
110588,3,34465,1345110014,10849
226328,3,68588,1377682456,29648
107758,5,33753,1344232824,3826
105142,5,33002,1343210084,7290
366362,3,109543,1406427183,30310
194339,3,60753,1370239793,26450
228474,3,69042,1378171031,27462
360642,2,107892,1405321578,18268
73448,1,23915,1330533801,6146
142246,1,45457,1354985023,17618
168407,6,49870,1363667393,805
305750,2,91062,1395556214,42415
79488,2,25628,1333220676,5264
243057,4,72804,1381788966,16811
376443,2,112428,1408407708,28309
306867,2,91339,1395754274,42557
212676,24,65117,1374475457,-2
303139,3,90391,1395099994,42128
255617,3,76869,1384747353,26041
293498,2,87844,1393322942,40183
179000,2,56480,1366267733,22452
162971,5,51122,1362117108,21072
139193,1,44590,1354074531,9203
5233,3,2258,1283296174,862
250230,2,74713,1383675794,28746
356214,3,106198,1404798214,48200
210492,2,64597,1374040304,2798
146027,2,46470,1356242297,14289
180058,24,56784,1366553285,-2
114959,5,35579,1346590275,930
90195,2,28827,1337502070,11032
55203,2,18393,1321316700,6082
197123,1,61457,1370937298,21061
359476,25,106383,1405028124,-2
198111,3,61715,1371149449,22022
112454,2,34941,1345700695,13533
75905,34,24187,1331710383,1050
197399,3,61535,1371006521,26780
381147,5,113792,1409376107,22311
336309,3,100249,1401193425,29032
3599,5,1571,1281542045,291
291014,5,87222,1392848986,805
275796,2,82424,1389819338,36908
298064,5,89059,1394105134,22311
153457,2,48467,1359033453,14836
69257,5,22648,1328955662,1005
329648,3,97676,1400044612,42545
162933,2,51114,1362100484,20840
301711,2,90024,1394783329,32211
231578,5,69759,1378896171,30172
73579,5,23944,1330597929,2116
20087,25,7670,1298755380,-2
305942,2,91118,1395590381,42439
121933,2,38227,1348845960,6750
148201,1,47029,1357372570,18374
272289,1,81483,1389067220,36973
202435,5,62698,1372298088,805
318126,2,94380,1397903265,17908
264343,5,79145,1386666341,11756
69197,3,22628,1328924899,6895
44192,1,15072,1314867925,6130
275986,5,82465,1389856275,442
232752,4,70089,1379252573,7290
100893,2,31864,1341674095,2921
158466,3,49862,1360673637,2798
355276,5,105938,1404585948,805
293446,5,87826,1393318613,40884
233353,3,70255,1379397914,27854
122988,2,38512,1349185294,9394
212390,3,65054,1374416073,14434
385422,5,114962,1410324446,23820
278091,3,83026,1390376805,30701
85620,2,27471,1335863458,10597
189255,2,59396,1368869647,24128
352728,5,105230,1404077677,36229
233496,1,70302,1379416854,7964
294066,3,87999,1393403651,31418
173292,2,54816,1364744015,17072
260766,3,78259,1385929938,9007
350708,1,104666,1403656319,37743
221788,5,67434,1376491239,7290
27386,1,9951,1303705117,333
244160,1,73123,1382052498,31477
15860,4,5972,1294931494,919
268608,4,80473,1387850535,930
216797,6,51718,1375296505,805
155306,3,48995,1359624376,20326
96704,4,1601,1340079977,183
271610,2,81304,1388924957,36901
300035,2,89580,1394505248,7828
271784,5,65169,1388975185,32036
68281,1,22344,1328507721,8212
96859,2,30771,1340114904,2750
100657,2,31798,1341570346,11748
361500,2,108134,1405472398,26105
235831,5,70887,1380000904,6664
333078,2,99343,1400532075,805
188980,6,59325,1368788802,7290
242730,5,72717,1381710277,28740
137969,3,44244,1353617710,17112
360514,4,107609,1405303973,51928
323161,5,95840,1398845366,36041
334429,3,99738,1400756713,13538
299308,2,89378,1394368068,36462
122851,5,38437,1349165629,1320
109499,2,34236,1344845398,401
104658,2,32876,1343068505,3125
303760,5,90446,1395200094,37863
55159,5,18313,1321285458,7347
334193,2,99676,1400726874,805
264135,3,79173,1386633546,24097
57391,3,19044,1322443107,7648
274713,4,82142,1389605337,8013
217323,4,66142,1375410665,28666
209504,6,45780,1373868427,22468
254753,6,76643,1384488209,19879
172116,2,54492,1364391849,4253
231649,3,69802,1378914520,30187
111296,4,34611,1345376609,930
256255,2,77051,1384867574,29255
299136,4,67534,1394325184,22047
226179,3,68551,1377667353,29636
280393,2,83652,1390909812,279
204205,2,63134,1372745158,27545
136949,5,43916,1353317408,16640
269768,5,80793,1388295992,22047
5082,1,2197,1283093457,1117
362495,5,108413,1405653973,32036
264849,2,79379,1386755679,-2
374402,2,111850,1407993559,54079
361637,2,108176,1405494622,44269
145233,1,46260,1355911580,-2
244709,3,73256,1382190657,31699
184275,2,58047,1367576575,3019
93272,24,29743,1338724457,-2
336274,2,100242,1401187749,12548
235732,6,70882,1379983307,21054
308428,6,91750,1396014725,26338
3689,5,1582,1281605476,251
135520,4,43525,1352811882,930
192225,5,60189,1369687781,805
272140,3,81451,1389033491,36954
149071,5,47261,1357652364,8402
227567,24,21032,1377952703,-2
106403,1,33364,1343658190,401
241057,5,72271,1381237773,13519
286396,2,86015,1391967918,37418
226159,24,40606,1377666527,-2
195891,3,61169,1370585809,14346
377627,1,112789,1408604681,54473
386543,2,115304,1410526537,42760
321053,2,95248,1398439435,44497
210146,3,64516,1373976724,28105
313881,1,93203,1397033650,43483
120671,2,37868,1348415922,14323
124297,5,38896,1349656958,13519
373422,5,111421,1407816333,609
233564,2,70317,1379428304,30412
23055,5,8601,1300725735,2958
8509,3,3479,1286757451,930
109052,2,34121,1344647135,930
304439,3,90729,1395301221,42269
63795,2,20958,1326311325,183
143170,2,45705,1355200845,14519
268499,25,80426,1387807134,-2
223307,1,67843,1376965192,10584
251117,4,74947,1383874734,22047
127840,5,40622,1350505378,9342
6830,1,2875,1284916766,250
350320,33,101121,1403584034,30623
273836,2,81906,1389385370,2669
240121,1,72042,1381016055,31131
324972,24,83001,1399188331,-2
111392,1,34666,1345400438,13439
215794,2,65930,1375088501,22047
277293,5,82808,1390189184,930
145176,2,46243,1355899744,16297
319267,5,94696,1398148649,3019
335929,4,99969,1401130238,46134
68691,2,22468,1328697834,8733
28370,2,10242,1304319977,4440
271496,2,81273,1388902669,36894
224873,5,68251,1377337397,1764
165436,5,51826,1362876774,20793
102481,1,32307,1342281027,12608
130715,2,41458,1351520654,0
205281,4,63364,1372936248,6029
24681,1,9137,1301840228,4013
17538,2,6828,1296662322,2902
87585,1,28092,1336528110,9231
149949,2,47491,1357868032,18274
207575,5,63927,1373452995,21054
134620,1,43270,1352480632,13770
217633,6,66413,1375491775,6029
116059,6,35872,1347009978,88
286686,5,86104,1392029690,22356
303077,5,90374,1395081277,183
132147,2,41860,1352019890,16519
172123,3,54494,1364393182,12923
124497,4,38935,1349696588,14557
166034,5,52004,1363069688,13680
380266,5,113554,1409198684,13879
72049,6,23459,1329925737,88
90931,3,29031,1337774058,11453
194169,5,60709,1370215716,21054
110377,2,34408,1345046683,159
349299,2,104264,1403362529,44458
316615,2,93960,1397592284,9007
363654,1,108730,1405928529,40390
136726,5,43880,1353231303,26105
276291,1,82551,1389904880,31152
165439,2,51828,1362877929,603
111341,5,34647,1345389864,11032
252696,1,76104,1384045034,34592
70849,4,23099,1329660874,930
311723,2,92616,1396649355,42730
232424,1,70001,1379089474,30286
298574,2,89211,1394195853,805
202161,2,62651,1372233811,23853
363123,3,108578,1405814068,52408
236485,3,71083,1380141133,30331
296716,5,88681,1393899163,41265
373259,2,111518,1407763462,686
39678,3,13685,1312121598,5405
301294,2,89924,1394706726,41875
239598,2,71910,1380860629,11984
285095,2,85674,1391689973,28746
359210,1,107475,1404977623,2798
10024,2,4031,1288182684,1307
295107,2,88255,1393560619,38104
131522,3,41707,1351774343,13487
363878,1,108797,1405974558,34738
211515,2,64842,1374217325,25074
173071,5,53078,1364659025,11867
262393,1,78701,1386246843,35738
108594,2,33997,1344500809,812
110778,2,34514,1345172460,11032
7682,16,3195,1285823668,0
32834,2,11647,1307376592,4912
108334,3,33927,1344412463,13164
74638,2,24280,1331125066,9208
2582,5,1173,1280820857,8
286900,3,86161,1392062965,38348
127399,2,40517,1350364296,15985
298302,2,89132,1394155834,41488
335592,2,100049,1401044508,7250
213236,3,65283,1374569172,28357
278138,2,83039,1390382603,17230
247341,6,73921,1382918738,930
242991,3,72790,1381773303,31500
134668,2,43281,1352489793,805
282891,2,84335,1391439160,805
292308,5,86813,1393077104,4862
166156,5,52023,1363100390,16974
242481,36,72648,1381617419,0
287528,1,86334,1392181043,21720
127236,6,40466,1350296630,12817
65287,1,21421,1327065798,776
378112,3,112927,1408697159,30125
373204,4,111489,1407751999,42434
355552,6,106010,1404666925,32036
350611,2,104636,1403628028,41838
231675,4,69799,1378920970,-2
44422,6,12769,1315020065,88
340140,2,101055,1401801202,4505
107494,2,33686,1344094160,13080
232830,6,69920,1379285660,30192
330379,2,97884,1400147158,28545
144186,34,45188,1355563802,0
261965,5,78561,1386153987,35682
230470,1,69514,1378642517,20885
316778,4,93981,1397630159,88
316660,1,93974,1397604760,35572
153961,25,48603,1359208999,-2
100539,2,31767,1341548910,4253
386216,5,115217,1410479697,15980
109885,1,34299,1344927185,12471
276448,6,82598,1389938606,6440
60799,5,20030,1324375457,0
16467,2,6458,1295696721,1381
279846,5,83501,1390821295,25675
148668,2,47153,1357541295,18435
333776,3,99549,1400654116,45266
266555,5,79872,1387207926,36280
335612,1,100054,1401055855,36851
158569,3,49891,1360706690,20791
247260,2,73906,1382890105,11708
264921,2,79396,1386771847,4253
18199,6,7040,1297312052,307
340070,3,101031,1401785784,46656
88108,5,28231,1336671517,7555
297508,5,88665,1394003238,2658
172370,25,53337,1364460761,-2
188415,1,59169,1368648629,25715
292551,3,87595,1393162260,40762
108824,2,34057,1344578573,13203
261685,5,78478,1386094299,34658
261025,3,78329,1385978772,35577
206465,5,14637,1373255405,17230
73199,2,23839,1330453417,9437
32389,3,11519,1307083791,223
220068,2,66970,1376049575,28884
137093,3,43987,1353341025,17012
129880,5,16453,1351191548,7290
274112,2,81963,1389450564,35099
273282,6,81749,1389268125,32036
254504,6,76525,1384421764,34790
76393,5,24589,1331895082,9738
205154,6,63231,1372922633,26226
361863,5,108157,1405530126,37188
161991,25,50825,1361802404,-2
146487,3,46589,1356557402,18122
108475,2,33968,1344476353,8032
350152,3,104491,1403558293,37743
107684,25,33684,1344200997,-2
